Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-18.78582,-0.117954,2.460281,11.132818,27.633409
-20.526775,-0.131765,3.782117,13.873211,27.50187
-22.10653,-0.152811,9.327383,15.033848,27.633409
-23.267167,-0.161361,7.006109,12.712574,27.797832
-24.427804,-0.177146,2.78268,9.875461,27.699178
-25.8786,-0.171227,8.295705,15.162807,27.764947
-25.7174,-0.183394,13.099453,15.324007,27.633409
-26.491158,-0.21891,12.906013,10.874899,27.666293
-27.006996,-0.23305,13.679771,11.261777,27.764947
-27.200436,-0.224171,11.487457,11.003858,27.666293
-27.587315,-0.245546,8.714824,7.715387,27.633409
-27.006996,-0.265935,7.779867,4.297956,27.600524
-27.168196,-0.288296,11.971056,4.201236,27.699178
-26.329958,-0.292243,15.839846,9.714262,27.732063
-26.523398,-0.299148,14.969368,10.068901,27.600524
-27.232676,-0.294873,21.030472,7.006109,27.699178
-27.393875,-0.308027,11.519697,9.004983,27.633409
-28.199873,-0.320523,0.654846,7.392988,27.764947
-29.392749,-0.32151,-1.344029,8.682584,27.732063
-29.392749,-0.302108,5.684272,7.328508,27.863602
-30.037547,-0.314933,14.872648,-1.827627,27.567639
-31.359384,-0.289612,9.069463,1.009485,27.699178
-32.133141,-0.289612,9.907701,2.008922,27.830717
-31.552823,-0.295531,8.940504,-0.441311,27.830717
-31.456103,-0.285337,7.489707,-0.344591,27.699178
-32.100901,-0.281391,9.230663,-2.182266,27.732063
-32.165381,-0.306383,9.649782,-0.280112,27.666293
-31.875222,-0.329731,9.553062,2.428041,27.403216
-32.326581,-0.348147,9.520822,-0.473551,27.732063
-32.358821,-0.364918,6.58699,-2.117787,27.764947
-32.229861,-0.368206,10.713699,-1.086109,27.797832
-31.423863,-0.380374,12.744814,0.106767,27.830717
-30.134267,-0.366562,10.713699,2.363561,27.732063
-29.844108,-0.348475,11.390737,2.460281,27.699178
-31.165944,-0.347489,7.070589,-2.375706,27.732063
-31.714023,-0.332362,7.167308,0.848285,27.863602
-31.746262,-0.33302,7.908826,4.233476,27.732063
-31.971942,-0.308685,8.295705,-0.86043,27.699178
-32.874659,-0.289612,6.65147,-3.697542,27.699178
-32.971379,-0.274485,5.877712,-6.566894,27.732063
-33.197058,-0.2416,3.266279,-3.181704,27.732063
-33.358258,-0.222527,3.362998,-1.440748,27.699178
-34.422175,-0.218252,7.425228,-3.923222,27.666293
-34.422175,-0.209373,6.135631,-1.440748,27.699178
-34.067536,-0.197206,4.942754,-3.181704,27.863602
-35.066973,-0.185038,5.103954,-3.794262,27.699178
-36.195369,-0.175831,3.362998,-0.409071,27.962256
-37.098087,-0.179119,4.813795,-2.214506,27.666293
-37.839604,-0.165965,9.972181,-2.988264,27.600524
-37.871844,-0.143604,10.068901,-1.601948,27.666293
-38.290963,-0.129134,4.040037,0.590366,27.699178
-39.38712,-0.131436,0.880525,-1.698668,27.732063
-40.741196,-0.131765,10.2301,-5.760897,27.567639
-40.741196,-0.106444,13.260652,-2.730345,27.600524
-42.57887,-0.065338,10.16562,-7.114973,27.633409
-43.675027,-0.056459,8.327945,-8.662489,27.863602
-43.932946,-0.047909,11.003858,-0.151152,27.896486
-44.158626,-0.037057,6.812669,-0.376831,27.666293
-43.932946,-0.025219,8.779304,-7.792011,27.764947
-43.030229,-0.014696,5.555313,-5.148338,27.699178
-41.676153,-0.009763,5.652032,-3.278423,27.863602
-40.966875,-0.022588,3.427478,-2.214506,27.666293
-40.031918,-0.015353,0.590366,-3.181704,27.567639
-38.419923,-0.014696,4.168996,-11.144962,27.732063
-37.291526,-0.028178,0.687086,-1.988827,27.699178
-35.228172,-0.007132,8.263465,5.942192,27.764947
-33.358258,0.027068,4.620355,-9.758646,27.732063
-32.262101,0.061268,1.654283,-3.439623,27.666293
-30.069787,0.092837,3.685398,2.460281,27.633409
-28.328832,0.110924,1.751003,2.170122,27.764947
-27.361635,0.150057,1.718763,5.748752,28.356872
-26.974756,0.178338,3.524198,2.331321,27.732063
-25.81412,0.158607,1.106205,2.65372,27.666293
-25.169322,0.148741,0.816045,0.590366,27.732063
-24.169885,0.160909,-1.827627,-3.181704,27.666293
-22.719089,0.16058,0.493646,-6.502415,27.830717
-21.429492,0.136574,1.589803,-8.855928,27.732063
-20.139896,0.111911,-3.407383,-0.151152,27.666293
-18.592381,0.13197,5.426353,2.299081,27.732063
-18.334461,0.135259,-1.763148,-3.568583,27.797832
-17.173825,0.11487,-1.827627,3.040599,27.732063
-14.884791,0.100401,4.136756,0.332447,27.732063
-13.047116,0.090535,5.265153,3.298519,27.732063
-10.435684,0.08363,-4.310101,3.298519,27.764947
-6.534654,0.06653,-11.822,-1.924347,27.732063
-4.116661,0.050745,-7.695291,6.006671,27.797832
-1.344029,0.020162,-8.436809,4.459156,27.764947
1.202924,0.002076,-10.338964,5.619792,27.797832
5.039474,-0.02785,-10.403444,6.006671,27.666293
9.972181,-0.077177,-12.434558,-2.472426,27.863602
12.970493,-0.109404,-11.59632,2.84716,27.797832
17.322882,-0.150838,-8.404569,-0.73147,27.732063
22.255589,-0.176488,-11.467361,-2.440186,27.830717
27.220537,-0.209702,-7.308412,-4.890419,27.732063
31.057087,-0.220225,-3.923222,-7.824251,27.830717
33.378362,-0.211017,-8.630249,-0.86043,27.699178
36.699074,-0.229104,-5.954336,3.137319,27.830717
38.665709,-0.233708,-11.370641,0.235727,27.929371
41.954181,-0.235352,-15.594069,-1.182829,27.830717
44.210976,-0.218581,-12.112159,0.525886,27.863602
46.113132,-0.220225,-14.594632,2.008922,27.732063
48.595606,-0.25015,-14.788071,1.525323,27.797832
49.981923,-0.262317,-16.625746,0.235727,27.962256
50.304322,-0.254754,-12.466798,-2.633625,27.797832
50.562242,-0.270868,-13.917594,0.493646,27.732063
51.851839,-0.287639,-17.431744,-1.344029,27.567639
52.561117,-0.285666,-13.595195,-4.37458,27.633409
53.173676,-0.289612,-14.111033,0.816045,27.863602
54.527753,-0.288625,-18.495661,-0.086672,27.699178
57.268147,-0.297833,-13.272796,1.912202,27.666293
56.397669,-0.300464,-14.820311,2.299081,27.633409
57.558306,-0.286323,-14.014314,-3.858742,27.797832
57.526066,-0.272841,-12.627997,-4.213381,27.666293
56.816788,-0.258371,-13.627435,-3.600823,27.107253
57.461586,-0.245546,-10.790323,-6.502415,27.50187
58.138625,-0.273498,-7.534092,-4.858179,27.732063
56.977987,-0.268566,-5.631937,-3.826502,27.830717
57.526066,-0.295531,-8.30785,1.815483,27.764947
59.105823,-0.286981,-1.795388,6.39355,27.764947
57.010227,-0.283364,-3.697542,5.136194,27.699178
55.430471,-0.285666,-6.147776,8.940504,27.666293
53.915194,-0.276787,-4.084421,4.104517,27.699178
52.690077,-0.23601,-15.36839,4.846035,27.666293
51.722879,-0.223185,-8.501289,9.295143,27.666293
50.691201,-0.178461,-9.565206,8.198986,27.633409
50.884641,-0.145906,-18.78582,16.678083,27.534754
50.755681,-0.114007,-12.821437,18.12888,27.567639
50.014163,-0.109075,-16.948145,18.322319,27.567639
49.659524,-0.077505,-13.111596,16.742563,27.666293
47.950807,-0.055802,-15.30391,8.908264,27.863602
47.886328,-0.036728,-15.529589,-4.69698,28.291103
48.563366,-0.009434,-18.108782,-22.525649,27.863602
48.112007,0.011612,-19.914217,-32.262101,27.99514
49.691764,0.028383,-9.371767,-29.392749,27.99514
50.304322,0.053047,-12.273358,-27.458355,28.06091
52.141998,0.102374,-14.078793,-22.042051,27.896486
52.238718,0.108951,-12.918157,-17.399504,27.732063
50.530002,0.125393,-9.371767,-13.627435,27.863602
51.690639,0.105991,-2.472426,-8.565769,27.633409
52.432157,0.101387,-1.376269,-7.953211,27.830717
53.882954,0.116514,-5.019379,-4.60026,27.699178
54.624473,0.120789,-13.982074,-1.182829,27.567639
55.140311,0.127366,-16.238867,-1.02163,27.732063
57.139187,0.144795,-15.497349,-3.729782,27.633409
56.139749,0.159264,-15.43287,-6.824814,27.797832
56.816788,0.18623,-16.883665,-0.280112,27.797832
56.171989,0.186888,-14.336713,7.360748,27.370331
55.68839,0.212209,-12.273358,7.973306,27.633409
55.81735,0.235228,-13.627435,3.362998,27.633409
55.172551,0.252328,-11.144962,0.687086,27.666293
55.559431,0.229638,-6.244495,2.91164,27.600524
54.979112,0.227007,-3.665302,2.84716,27.732063
54.559993,0.236872,-14.014314,-3.213944,27.600524
53.979674,0.261865,-13.433995,-6.631374,27.797832
52.915756,0.265811,-9.178327,1.106205,27.699178
52.141998,0.295078,-11.499601,8.811544,27.732063
50.820161,0.328292,-6.695854,3.266279,27.830717
49.659524,0.336184,-11.822,-3.923222,27.830717
49.562804,0.329607,-17.238304,-0.634751,27.830717
49.756243,0.359532,-14.594632,7.425228,27.567639
48.402166,0.374988,-15.27167,11.229538,27.600524
46.62897,0.386169,-12.885917,5.490833,27.764947
46.564491,0.372686,-13.111596,-1.666428,27.797832
45.468333,0.349009,-17.496224,0.235727,27.699178
43.308258,0.327963,-13.724154,1.170684,27.699178
40.342185,0.307903,-9.242807,-0.344591,27.534754
39.923066,0.283898,-8.533529,-5.696417,27.764947
39.632907,0.262851,-6.824814,-13.079356,27.732063
38.955868,0.252986,-2.182266,-10.951522,27.633409
38.020911,0.238517,-5.696417,-7.888731,27.764947
37.311632,0.228651,-8.11441,-11.273921,27.929371
36.054275,0.22339,-5.277298,-12.756957,27.699178
34.861398,0.233913,-4.890419,-12.563518,27.863602
31.218287,0.258576,-8.24337,-13.305036,27.600524
29.76749,0.256603,-5.374018,-11.306161,27.896486
29.99317,0.241805,-13.014876,-7.598572,27.567639
30.283329,0.243121,-14.626872,-6.147776,27.863602
28.123254,0.241476,-6.051056,-5.374018,27.666293
24.963742,0.23194,-8.726968,-2.827065,27.797832
23.835345,0.20037,-4.116661,-1.472988,27.567639
19.966555,0.189847,-6.051056,-3.278423,27.633409
17.322882,0.16913,-13.401755,-5.954336,27.764947
13.196172,0.163211,-4.019941,-7.695291,27.732063
11.938816,0.156305,1.622043,-6.663614,27.896486
11.551937,0.150386,-2.762585,-3.213944,27.764947
7.167308,0.160251,1.073965,1.364124,27.896486
6.006671,0.175378,-0.441311,-1.247309,27.732063
4.620355,0.164197,2.137882,0.880525,27.797832
2.492521,0.158607,8.908264,6.55475,27.929371
1.460844,0.148413,6.71595,6.071151,27.797832
-1.795388,0.151043,5.232913,2.65372,27.797832
-2.891545,0.145124,6.329071,-4.181141,27.830717
-2.601385,0.130655,2.62148,-3.955462,27.830717
-3.149464,0.139863,5.780992,-0.538031,27.863602
-4.4713,0.138218,7.715387,-6.470175,27.830717
-5.083858,0.108293,2.589241,-4.116661,27.797832
-5.083858,0.108622,8.424665,-1.956587,27.732063
-7.211693,0.132299,3.201799,-6.244495,27.764947
-10.048805,0.148741,-5.857616,-3.052744,27.797832
-12.144399,0.156305,-0.183392,-3.762022,27.699178
-12.692477,0.161895,2.202362,-10.661363,27.633409
-12.918157,0.155318,-0.312352,-8.469049,27.732063
-14.820311,0.181626,-3.246184,-5.889856,27.764947
-14.207753,0.171103,1.267404,-9.339527,27.764947
-15.30391,0.175378,-1.827627,-15.11047,27.732063
-16.657986,0.211551,0.525886,-8.791448,27.633409
-18.076542,0.232597,1.718763,-7.824251,27.699178
-19.237179,0.273703,1.847723,6.103391,27.666293
-17.496224,0.285542,4.684835,9.746501,27.567639
-16.206627,0.30034,4.684835,-0.118912,27.633409
-14.949271,0.331252,2.073402,3.169559,27.633409
-15.045991,0.312507,8.424665,-0.247872,27.830717
-13.305036,0.313494,8.811544,-3.181704,27.764947
-12.466798,0.33158,10.16562,-5.470737,27.797832
-12.402318,0.335198,3.330759,-11.499601,27.863602
-10.983762,0.334869,2.428041,-1.988827,27.732063
-9.855365,0.335527,3.201799,-2.117787,27.830717
-7.114973,0.351311,0.687086,-2.278986,27.863602
-4.37458,0.336842,9.520822,5.329633,27.732063
-3.375143,0.3375,4.394676,1.009485,27.830717
-3.278423,0.34013,-0.98939,-0.247872,27.797832
-0.473551,0.36019,-3.181704,2.105642,27.830717
0.235727,0.389129,-6.760334,-0.666991,27.797832
-0.215632,0.395377,-4.052181,-2.827065,27.797832
-0.570271,0.415436,-6.180015,-3.439623,27.830717
0.719326,0.409846,-7.082733,-2.730345,27.896486
0.719326,0.41741,0.880525,-2.214506,27.666293
0.880525,0.413792,-4.60026,-4.922659,27.929371
2.7182,0.412477,1.202924,-1.086109,27.633409
1.815483,0.406558,7.747627,3.395238,27.764947
1.041725,0.395048,0.912765,-1.02163,27.929371
1.170684,0.395048,0.654846,-5.116098,27.896486
0.235727,0.399981,4.620355,3.362998,27.699178
1.009485,0.426946,6.973869,4.974994,27.764947
2.75044,0.44569,-1.892107,-0.505791,27.633409
5.007234,0.461804,-1.440748,-0.473551,27.830717
6.58699,0.450294,2.331321,-4.148901,27.732063
8.843784,0.433852,1.912202,-0.441311,27.797832
9.843221,0.433523,-2.762585,2.94388,27.732063
10.101141,0.430892,-4.148901,-3.633062,27.797832
12.228975,0.428261,1.815483,-4.858179,27.830717
13.679771,0.403927,1.428604,-13.337275,27.863602
13.679771,0.38584,-2.794825,7.199548,27.666293
14.22785,0.374331,-2.311226,12.422414,27.633409
14.775928,0.345063,-5.986576,8.489145,27.600524
14.00217,0.315138,-4.922659,16.871523,27.600524
11.422977,0.293763,2.75044,3.395238,27.666293
8.876024,0.277321,4.684835,11.358497,27.50187
6.167871,0.268442,7.489707,12.680334,27.600524
3.201799,0.264496,8.908264,-0.344591,27.797832
1.073965,0.260878,12.228975,5.877712,27.764947
0.203487,0.250684,7.683147,6.49027,27.633409
-0.151152,0.240819,8.360185,13.96993,27.468985
-1.247309,0.230624,8.714824,13.679771,27.600524
-2.343466,0.208592,8.005546,11.036098,27.666293
-3.568583,0.186888,9.166183,12.325695,27.732063
-4.084421,0.167157,9.585302,14.356809,27.600524
-2.956024,0.149399,10.842659,18.999357,27.534754
-3.858742,0.122105,14.743688,10.939378,27.567639
-3.665302,0.099414,6.135631,7.328508,27.534754
-2.569145,0.066858,6.877149,5.716512,27.468985
-1.279549,0.03496,10.552499,4.104517,27.732063
-1.634188,0.033316,6.748189,7.360748,27.567639
-3.504103,0.034303,11.358497,3.911077,27.699178
-3.697542,0.018847,10.713699,0.945005,27.699178
-4.019941,0.025753,7.812107,0.203487,27.732063
-4.761459,0.035618,4.265716,2.524761,27.633409
-4.245621,0.052389,7.231788,7.683147,27.600524
-4.56802,0.061597,8.940504,4.168996,27.666293
-4.37458,0.054362,8.489145,-0.022192,27.666293
-4.43906,0.050087,10.101141,-4.342341,27.830717
-6.534654,0.044168,6.103391,-2.923784,27.633409
-8.436809,0.041537,9.004983,4.781555,27.666293
-8.533529,0.033316,9.585302,1.202924,27.666293
-9.694166,0.043839,12.325695,7.199548,27.732063
-11.75752,0.059624,12.293455,2.008922,27.797832
-12.756957,0.056993,15.549686,1.138445,27.699178
-12.853677,0.066201,9.714262,4.233476,27.534754
-14.497912,0.094153,8.779304,-6.276735,27.699178
-16.367827,0.148413,16.097765,-6.470175,27.764947
-18.269981,0.165184,8.489145,-9.500726,27.830717
-19.269419,0.190505,12.519134,-8.436809,27.764947
-20.043176,0.234899,13.067213,-1.634188,27.830717
-20.494535,0.271073,6.39355,-0.247872,27.699178
-19.978697,0.292119,6.71595,0.848285,27.732063
-19.914217,0.310534,13.454092,1.202924,27.600524
-19.495098,0.3204,16.001045,3.782117,27.797832
-19.301659,0.321715,9.295143,-0.92491,27.863602
-19.656298,0.295078,11.809856,-4.987139,27.830717
-18.592381,0.293434,6.61923,-6.470175,27.830717
-18.205502,0.279294,3.137319,-8.726968,27.732063
-18.463421,0.297051,17.129442,-9.404006,27.830717
-19.656298,0.282911,14.29233,-13.788634,27.929371
-20.172136,0.258247,9.907701,-10.145524,28.225334
-20.591255,0.226349,4.652595,-8.565769,27.764947
-22.912528,0.227665,3.234039,0.783805,27.633409
-23.331647,0.225034,10.939378,4.330196,27.633409
-23.944205,0.239832,7.650907,1.847723,27.797832
-25.040362,0.238188,9.101703,0.106767,27.600524
-25.58844,0.266469,4.265716,-3.504103,27.666293
-26.555638,0.285542,1.686523,-1.05387,27.666293
-26.716837,0.296065,3.878837,-3.310663,27.797832
-27.941954,0.303957,3.169559,-17.496224,27.764947
-28.973631,0.32895,10.552499,-18.75358,27.863602
-29.553949,0.359861,5.942192,-4.50354,27.797832
-29.876348,0.373344,2.041162,-4.181141,27.797832
-28.973631,0.349996,7.521947,-12.015439,27.863602
-29.00587,0.347694,7.167308,-7.824251,27.863602
-29.00587,0.359204,8.747064,-6.308975,27.830717
-29.940828,0.347694,8.940504,3.911077,27.732063
-30.682346,0.313494,5.265153,1.396364,27.732063
-32.391061,0.286528,1.654283,-6.147776,27.732063
-34.422175,0.274361,10.552499,-0.118912,28.093795
-34.970253,0.253972,10.907138,-1.601948,27.830717
-35.776251,0.219115,12.067775,1.009485,27.732063
-36.614488,0.204974,11.745376,-1.569708,27.699178
-37.388246,0.200699,7.167308,-7.243933,27.699178
-38.968001,0.172418,7.844347,-6.663614,27.666293
-40.741196,0.165841,7.102828,-7.920971,27.238792
-43.191428,0.135259,8.618104,-1.924347,27.732063
-45.158063,0.131312,8.198986,-0.76371,27.699178
-46.866777,0.117501,7.521947,-2.536905,27.732063
-46.866777,0.118816,1.783243,4.491395,27.699178
-48.027414,0.097441,1.138445,4.813795,27.764947
-48.994611,0.082314,4.878274,5.103954,27.929371
-48.930131,0.06357,3.846597,8.553625,27.699178
-50.606606,0.055678,9.907701,8.102266,27.732063
-51.541563,0.033316,8.811544,3.330759,27.732063
-53.153558,0.045483,1.654283,0.364687,27.732063
-54.056276,0.038906,5.458593,-0.666991,27.830717
-53.604917,0.017203,6.780429,-0.151152,27.666293
-53.733877,0.00076,4.781555,2.331321,27.699178
-51.767243,0.009639,2.073402,3.878837,27.699178
-52.7022,-0.010421,5.103954,4.523635,27.699178
-53.314758,-0.008448,5.845472,5.748752,27.633409
-53.540437,-0.013709,4.942754,6.232351,27.699178
-55.313632,-0.013051,8.940504,8.843784,27.600524
-54.830033,-0.018313,3.330759,8.811544,27.633409
-54.572114,-0.01338,4.426916,-0.312352,27.764947
-52.960119,-0.019957,2.84716,3.298519,27.600524
-53.218038,-0.035413,9.004983,12.067775,27.666293
-53.379238,-0.053171,9.262903,9.682022,27.633409
-51.992922,-0.043634,2.299081,3.105079,27.732063
-52.315321,-0.028507,5.780992,4.781555,27.666293
-53.314758,-0.004173,7.683147,10.26234,27.699178
-53.121318,0.008324,5.909952,12.712574,27.666293
-52.379801,-0.001213,4.168996,9.907701,27.830717
-50.574366,0.016545,4.813795,4.684835,27.764947
-49.31701,0.017531,2.557001,2.8794,27.764947
-46.447659,0.014572,-0.538031,7.715387,27.699178
-45.512701,-0.009763,-1.086109,4.491395,27.797832
-44.416545,-0.034426,2.008922,3.911077,27.896486
-43.900706,-0.052184,6.264591,9.262903,27.699178
-44.352065,-0.060734,9.778741,3.362998,27.666293
-42.933509,-0.067969,6.45803,8.876024,27.699178
-40.870155,-0.062707,7.650907,14.840408,27.403216
-38.323203,-0.03344,6.55475,13.389612,27.830717
-38.387683,-0.03048,5.845472,9.617542,27.600524
-37.484966,-0.012723,5.813232,4.168996,27.699178
-36.324329,0.005693,-0.183392,7.135068,27.732063
-37.484966,0.04647,0.042287,5.329633,27.699178
-38.129764,0.080999,7.102828,3.749877,27.797832
-38.871281,0.103032,2.363561,2.68596,27.666293
-37.613925,0.102045,4.007797,2.492521,27.699178
-36.678968,0.08922,7.941066,10.32682,27.633409
-35.357132,0.094153,5.974431,8.618104,27.699178
-35.90521,0.107307,9.682022,6.52251,27.633409
-36.582248,0.102703,8.811544,4.878274,27.863602
-36.614488,0.087905,9.810981,2.524761,27.633409
-37.839604,0.060939,8.714824,6.68371,27.600524
-38.548882,0.035289,9.778741,-2.730345,27.699178
-38.645602,0.014572,4.813795,-6.566894,27.830717
-39.19368,0.002733,1.073965,-3.697542,27.600524
-37.807365,-0.005488,4.749315,-1.344029,27.732063
-37.033607,-0.010749,7.006109,3.911077,27.600524
-36.421049,-0.018642,8.198986,-1.086109,28.06091
-35.099213,-0.023575,6.45803,-2.150027,27.666293
-37.065847,-0.023246,5.426353,0.912765,27.797832
-36.678968,0.006022,7.876586,3.588678,27.896486
-35.228172,0.01786,18.451279,7.425228,27.666293
-33.648417,0.022793,15.291767,-3.117224,27.797832
-32.61674,0.042853,8.005546,-6.566894,27.50187
-31.746262,0.058637,16.678083,-5.277298,27.797832
-29.811868,0.086589,5.974431,-6.663614,28.093795
-28.457792,0.116514,0.719326,1.299644,27.830717
-28.909151,0.150386,12.390175,-2.182266,27.666293
-28.522272,0.190176,8.779304,-6.695854,27.863602
-27.426115,0.209907,15.291767,-2.311226,27.732063
-27.329395,0.20892,8.392425,-1.02163,27.896486
-25.68516,0.218457,9.166183,1.783243,27.732063
-25.68516,0.237201,19.450716,-4.729219,27.764947
-24.911402,0.226349,11.455217,-9.339527,27.830717
-24.556763,0.183599,16.065525,-7.534092,27.764947
-24.717963,0.153345,15.710886,-7.372892,28.028025
-22.815808,0.143809,10.45578,-7.018253,27.830717
-21.784131,0.131312,8.940504,-2.762585,27.699178
-20.462295,0.10632,6.55475,-5.631937,27.797832
-19.398378,0.069489,10.036661,-8.11441,27.732063
-16.303347,0.056664,11.326257,-0.89267,27.666293
-14.046553,0.042195,14.03441,2.234602,27.732063
-10.596883,0.020162,8.650344,-1.601948,27.666293
-7.630811,0.025095,16.903763,1.718763,27.732063
-7.018253,-0.007132,19.676396,-2.021067,27.600524
-4.66474,-0.020944,15.066088,-4.052181,27.764947
-1.892107,-0.04495,21.93319,4.040037,27.633409
